round,source,n_states,per_plane,restarts,loss_first,loss_last,train_end_moved_med_um,val_z1_pos_med_um,val_z1_x_med_um,val_z1_y_med_um,wall_s
33,own,32000,125,25,1.3962110301554334e-09,3.377804220021295e-11,155.39601324667274,143.61731926305765,106.99586101031855,75.65505506869741,2257.0
34,own,32000,125,25,2.6298345858108337e-09,3.897720817548082e-11,156.45127422345695,130.0737080385943,101.39725785201392,65.84402202432216,2256.7
35,own,32000,125,25,1.4421829640088848e-09,3.7669938460075763e-11,146.38567897401344,150.85023281153553,127.78983357975449,66.02954306345055,2234.8
36,own,32000,125,25,2.0353592514557933e-09,2.936966153712022e-11,155.69459934079077,129.12939332238693,101.99570279078785,73.38932543007104,2240.7
37,own,32000,125,25,2.9513437805177627e-09,4.090912633298722e-11,150.0867477753829,132.6479605210409,99.81097157049135,78.9051366220832,2256.3
38,own,32000,125,25,1.391977014771002e-09,3.493452552110847e-11,141.5478419801275,144.15477717589908,112.43448326709427,72.98772219269267,2232.2
39,own,32000,125,25,3.792084865085447e-09,2.8603916312978676e-11,154.81286666963,131.0300712129049,98.41781891725532,69.61027287877641,2214.5
40,own,32000,125,25,6.200034361314044e-10,2.4567982089569838e-11,137.76289855161394,116.49567754898271,86.03549941972233,63.49089989424783,2190.3
41,own,32000,125,25,7.11203764109261e-10,2.8965186653656022e-11,131.01883282263316,118.81233709865846,96.37275974228032,66.59134839961212,2197.2
42,own,32000,125,25,1.9106017996888558e-09,2.936301284019985e-11,115.93778272134614,120.34845245057113,95.90017854424104,60.61019844057114,2215.5
43,own,32000,125,25,8.991828996370081e-10,2.6996419861194287e-11,118.37798711007963,116.39466532801634,89.23426462774842,67.87894643740344,2194.7
44,own,32000,125,25,2.0755602680571488e-09,3.772565329990911e-11,117.03947133821657,141.06660425181872,123.05312799423973,68.0706758851386,2216.5
45,own,32000,125,25,1.5763936516431416e-08,2.82914019163788e-11,124.48988320933552,130.0841719013306,101.1827171868731,68.45271811187104,2203.1
46,own,32000,125,25,3.899454528925977e-09,3.925474321425617e-11,127.87175816202989,139.7484537566811,113.1110500642194,67.65262844885456,2212.0
47,own,32000,125,25,7.803919153301524e-09,3.989552625704687e-11,143.02074665312148,139.75409473329137,117.56132992263701,59.41988055097003,2219.9
48,own,32000,125,25,6.505152423849867e-10,3.113674982327986e-11,152.01342037979515,132.58346730580683,104.05179921826857,63.59368635622786,2202.2
49,own,32000,125,25,6.1606413099143034e-09,3.3139356010147876e-11,138.4983383376266,134.51483461153657,112.78899374656248,67.56462771852512,2202.5
50,own,32000,125,25,1.2898105293279625e-09,3.1785133372068776e-11,142.08323367506637,132.0020620030391,103.03926023584609,63.26228864551808,2356.8
51,own,32000,125,25,2.2605250167762584e-09,3.718256873774875e-11,148.33915338022052,142.45510812617113,115.6618305677739,73.06247564427792,2348.6
52,own,32000,125,25,3.1284462075737558e-09,3.180250271060972e-11,130.33050911451483,133.36098908831673,96.54043634603937,79.77339577877274,2383.1
53,own,32000,125,25,8.277485791294922e-10,3.827976143883035e-11,134.97026519206656,140.8137291116418,115.50647634732059,74.44098663154364,2366.9
54,own,32000,125,25,1.5806428857570605e-09,3.913893458108622e-11,141.06229992489716,138.74296045889878,113.3384280710743,69.05316004613837,2378.3
55,own,32000,125,25,1.2087925018186475e-09,3.5584364554890184e-11,158.10384910045627,130.57804026300346,98.51018659583133,68.8448423692023,2368.5
56,own,32000,125,25,2.5965667264571763e-09,3.433006814273431e-11,158.9489866333338,129.9947547103102,102.2026107932561,67.73128494216962,2366.2
57,own,32000,125,25,1.1646255692638807e-09,3.421307180400299e-11,117.9448505944265,143.25284555332018,115.14611536222219,69.65566324919337,2336.8
58,own,32000,125,25,1.0165748146750493e-09,3.197783782894027e-11,145.13360867149316,132.43067469602465,109.48805621706015,60.08817454069515,2372.9
59,own,32000,125,25,1.7343026590924633e-09,2.7477458284193213e-11,134.57581129864593,122.41352053274568,101.02577996303808,59.707746418098395,2351.1
60,own,32000,125,25,1.4215390244282833e-09,3.0308906665345135e-11,127.18551802504408,118.63018014418003,91.47199755466318,67.06544089018962,2292.9
61,own,32000,125,25,1.8212781283161898e-09,3.9277203233175513e-11,118.40880502384721,135.71816312241936,102.33494033357849,73.15815050764307,2257.4
62,own,32000,125,25,1.075722719196647e-09,3.4336494649818006e-11,133.86113736783045,131.58731813689428,108.8752570490783,62.74784534917899,2247.7
63,own,32000,125,25,3.125401611142623e-09,4.136996573956445e-11,141.59619371662302,142.4964784730065,113.08903079316224,68.92812934307102,2278.7
64,own,32000,125,25,1.2429570117374752e-09,2.860500981781164e-11,140.8717087581408,117.01132209784504,90.27918022235326,61.21687360092665,2252.0
65,own,32000,125,25,7.699219385822758e-10,3.853023752121235e-11,140.18211016858118,110.46524582997108,84.48833660133914,59.28097617641015,2245.3
66,own,32000,125,25,6.640841977290686e-10,3.602590116784841e-11,113.89597874136115,108.32165941928906,80.74439426445679,59.56563113053903,2248.4
67,own,32000,125,25,1.187224662650241e-09,4.081972363937276e-11,128.58142934584293,146.58827280536002,123.77124699889919,66.13383370813608,2234.0
68,own,32000,125,25,3.1237524403375627e-09,2.8992832809242407e-11,147.69354375022203,127.20409540554556,110.25413295953967,50.45246863132036,2238.6
69,own,32000,125,25,1.5920870077187012e-09,3.730955179040853e-11,154.9380534655782,141.03714649894528,114.6575159865506,66.27315918001386,2198.0
