row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,2.44e+05 [1.94e+05-3.46e+05],2.37e+05 [1.86e+05-3.01e+05],1.76e+05 [1.41e+05-2.36e+05],1.36e+04 [9.5e+03-1.58e+04],2.55e+03 [2.23e+03-4.19e+03],8.39e+03 [4.13e+03-2.65e+04]
q=2,twin,1.34e+05 [8.11e+04-2.29e+05],1.57e+03 [1.18e+03-4.91e+03],1.13e+03 [942-1.44e+03],1.55e+03 [816-1.77e+03],1.94e+03 [1.45e+03-2.44e+03],974 [677-1.56e+03]
q=4,physics,2.53e+05 [1.91e+05-4.24e+05],2.53e+05 [1.93e+05-4.14e+05],1.92e+05 [1.5e+05-2.98e+05],1.34e+04 [1.06e+04-1.8e+04],2.82e+03 [2.15e+03-3.4e+03],3.63e+03 [2.5e+03-5.21e+03]
q=4,twin,1e+05 [6.62e+04-1.22e+05],1.09e+03 [808-1.4e+03],991 [610-2.95e+03],1.3e+03 [975-1.77e+03],1.44e+03 [816-2.22e+03],738 [552-1.13e+03]
q=6,physics,2.29e+05 [1.53e+05-3.88e+05],2.37e+05 [1.63e+05-3.75e+05],1.82e+05 [1.34e+05-2.84e+05],1.17e+04 [8.34e+03-1.3e+04],2.74e+03 [1.66e+03-2.8e+03],686 [619-807]
q=6,twin,1.9e+05 [8.41e+04-2.52e+05],2.1e+03 [1.05e+03-8.3e+03],1.3e+03 [692-3.09e+03],1.29e+03 [855-3.76e+03],1.9e+03 [1.44e+03-7.24e+03],1.13e+03 [764-4.94e+03]
q=8,physics,2.75e+05 [1.56e+05-3.2e+05],2.83e+05 [1.57e+05-3.19e+05],2.2e+05 [1.29e+05-2.56e+05],1.61e+04 [7.55e+03-2.26e+04],2.56e+03 [2e+03-3.13e+03],729 [586-866]
q=8,twin,1.64e+05 [8.5e+04-2.51e+05],2.54e+03 [1.56e+03-5.11e+03],2.11e+03 [865-2.36e+03],1.96e+03 [1.33e+03-3.04e+03],3.2e+03 [1.31e+03-6.33e+03],2e+03 [1.18e+03-4.77e+03]
q=10,physics,1.83e+05 [1.33e+05-2.94e+05],1.83e+05 [1.21e+05-2.83e+05],1.48e+05 [9.65e+04-2.22e+05],1.4e+04 [1.22e+04-2.67e+04],2.68e+03 [2.39e+03-2.95e+03],664 [542-754]
q=10,twin,1.15e+05 [8.13e+04-2.5e+05],2.41e+03 [1.42e+03-2.88e+03],1.62e+03 [956-1.83e+03],2.16e+03 [1.36e+03-2.89e+03],2.66e+03 [1.68e+03-3.74e+03],1.75e+03 [898-1.94e+03]
q=12,physics,1.9e+05 [1.47e+05-3.32e+05],1.81e+05 [1.39e+05-2.92e+05],1.46e+05 [1.12e+05-2.33e+05],1.89e+04 [1.26e+04-2.51e+04],2.63e+03 [2.17e+03-3.21e+03],674 [479-865]
q=12,twin,1.31e+05 [9.79e+04-1.51e+05],4.12e+03 [1.61e+03-1.11e+04],3.03e+03 [1.06e+03-4.52e+03],2.77e+03 [1.63e+03-4.27e+03],6.99e+03 [2.44e+03-8.71e+03],3.18e+03 [982-4.54e+03]
q=14,physics,1.97e+05 [1.74e+05-2.78e+05],1.89e+05 [1.66e+05-2.64e+05],1.44e+05 [1.31e+05-2.1e+05],1.44e+04 [1.22e+04-1.79e+04],2.69e+03 [1.95e+03-3.42e+03],684 [545-881]
q=14,twin,1.29e+05 [8.26e+04-2.57e+05],2.18e+03 [1.7e+03-8.44e+03],1.32e+03 [621-3.75e+03],1.69e+03 [919-4.01e+03],2.17e+03 [1.63e+03-7.98e+03],1.15e+03 [755-4.6e+03]
q=16,physics,2.14e+05 [1.53e+05-3.39e+05],2.05e+05 [1.53e+05-3.31e+05],1.64e+05 [1.23e+05-2.46e+05],1.56e+04 [9.39e+03-2.18e+04],2.46e+03 [1.96e+03-2.82e+03],653 [467-733]
q=16,twin,1.06e+05 [5.38e+04-2.15e+05],1.89e+03 [1.32e+03-3.97e+03],1.51e+03 [1.03e+03-2.56e+03],1.77e+03 [1.5e+03-3.17e+03],2.73e+03 [2.09e+03-8.45e+03],1.16e+03 [956-2.06e+03]
q=18,physics,1.96e+05 [1.46e+05-2.46e+05],1.92e+05 [1.45e+05-2.29e+05],1.49e+05 [1.15e+05-1.76e+05],1.65e+04 [1.26e+04-2.14e+04],2.36e+03 [1.58e+03-2.43e+03],636 [571-750]
q=18,twin,1.11e+05 [6.76e+04-2.46e+05],3.64e+03 [1.5e+03-5.25e+03],2.75e+03 [1.7e+03-4.1e+03],2.25e+03 [1.72e+03-3e+03],7.29e+03 [1.88e+03-9.87e+03],3e+03 [1.25e+03-3.94e+03]
q=20,physics,1.76e+05 [1.43e+05-3.26e+05],1.81e+05 [1.49e+05-2.98e+05],1.42e+05 [1.18e+05-2.2e+05],1.18e+04 [8.19e+03-1.67e+04],2.38e+03 [2.03e+03-2.9e+03],715 [598-828]
q=20,twin,1.09e+05 [7.21e+04-1.59e+05],3.45e+03 [2.02e+03-5.03e+03],3.3e+03 [1.39e+03-4.39e+03],2.62e+03 [1.61e+03-3.53e+03],8.51e+03 [1.84e+03-1.33e+04],4.4e+03 [1.34e+03-5.6e+03]
straight line,straight line,4.891e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05,4.783e+05
material floor,material floor,1135,1114,1114,1114,1114,1114
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
