row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,3.79e+05 [2.91e+05-4.34e+05],3.77e+05 [3.12e+05-4.24e+05],3.44e+05 [2.8e+05-3.88e+05],5.42e+04 [4.5e+04-8.62e+04],4.34e+03 [3.9e+03-5.91e+03],8.65e+03 [4.69e+03-2.64e+04]
q=2,twin,4.34e+05 [2.44e+05-6.95e+05],3.13e+05 [1.69e+05-4.84e+05],7.82e+04 [7.19e+04-1.01e+05],7.23e+04 [5.47e+04-7.86e+04],2.76e+04 [1.75e+04-3.4e+04],1.55e+03 [1.33e+03-1.71e+03]
q=4,physics,3.78e+05 [3.43e+05-4.42e+05],3.67e+05 [3.39e+05-4.16e+05],3.33e+05 [3.06e+05-3.77e+05],5.52e+04 [3.95e+04-6.63e+04],4.16e+03 [3.08e+03-5.06e+03],4.08e+03 [2.98e+03-5.62e+03]
q=4,twin,3.61e+05 [3.37e+05-5.43e+05],2.89e+05 [1.98e+05-5.07e+05],8.09e+04 [4.24e+04-1.08e+05],5.66e+04 [3.69e+04-1.23e+05],2.2e+04 [1.37e+04-3.21e+04],1.3e+03 [833-2.04e+03]
q=6,physics,4.01e+05 [3.53e+05-4.51e+05],3.95e+05 [3.54e+05-4.24e+05],3.56e+05 [3.2e+05-3.93e+05],5.37e+04 [2.49e+04-6.96e+04],3.75e+03 [2.84e+03-4.77e+03],1e+03 [917-1.1e+03]
q=6,twin,3.76e+05 [2.52e+05-6.4e+05],2.46e+05 [1.11e+05-3.42e+05],4.12e+04 [3.67e+04-8.95e+04],3.18e+04 [2.44e+04-6.97e+04],1.18e+04 [6.06e+03-1.62e+04],1.44e+03 [1.07e+03-1.74e+03]
q=8,physics,3.67e+05 [3.51e+05-4.16e+05],3.62e+05 [3.55e+05-3.83e+05],3.21e+05 [3.09e+05-3.48e+05],5.13e+04 [2.2e+04-7.11e+04],3.5e+03 [3.09e+03-5.55e+03],838 [742-993]
q=8,twin,4.08e+05 [1.97e+05-5.75e+05],2.28e+05 [1.48e+05-2.94e+05],5.39e+04 [4.94e+04-7.53e+04],3.65e+04 [2.25e+04-6.33e+04],8.3e+03 [5.63e+03-2.24e+04],1.29e+03 [863-1.81e+03]
q=10,physics,3.86e+05 [2.79e+05-4.65e+05],3.88e+05 [2.83e+05-4.41e+05],3.44e+05 [2.53e+05-3.98e+05],4.79e+04 [2.66e+04-6.45e+04],3.51e+03 [3.3e+03-3.7e+03],873 [744-1e+03]
q=10,twin,2.74e+05 [1.88e+05-5.28e+05],1.68e+05 [1.34e+05-3.59e+05],1.53e+04 [1.27e+04-6.3e+04],2.65e+04 [1.96e+04-2.89e+04],7.35e+03 [4.33e+03-8.6e+03],1.4e+03 [853-2.02e+03]
q=12,physics,3.89e+05 [3.33e+05-4.24e+05],3.76e+05 [3.47e+05-4.11e+05],3.33e+05 [3.11e+05-3.75e+05],5.14e+04 [2.26e+04-5.86e+04],3.49e+03 [2.8e+03-4.37e+03],882 [766-1.19e+03]
q=12,twin,2.58e+05 [2.1e+05-3.79e+05],1.93e+05 [8.62e+04-2.67e+05],5.12e+04 [2.13e+04-7.39e+04],2.8e+04 [1.97e+04-3.81e+04],6.77e+03 [5.53e+03-9.12e+03],1.31e+03 [879-1.89e+03]
q=14,physics,4e+05 [3.45e+05-4.46e+05],3.92e+05 [3.46e+05-4.3e+05],3.48e+05 [3.08e+05-3.83e+05],4.69e+04 [3.88e+04-6e+04],3.43e+03 [3.01e+03-5.5e+03],873 [759-945]
