row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,7.81e+03 [4.6e+03-1.05e+04],7.57e+03 [4.43e+03-1.15e+04],9.19e+03 [4.41e+03-1.12e+04],3.23e+03 [2.15e+03-4.58e+03],955 [632-1.38e+03],739 [581-900]
q=2,twin,2.18e+03 [1.86e+03-3.36e+03],2.38e+03 [1.16e+03-3.08e+03],1.7e+03 [1.25e+03-2.52e+03],1.68e+03 [1.06e+03-2.52e+03],1.99e+03 [1.41e+03-3.75e+03],1.84e+03 [1.19e+03-4.72e+03]
q=4,physics,5.26e+03 [2.76e+03-7.82e+03],4.86e+03 [2.9e+03-7.62e+03],4.73e+03 [2.82e+03-7.4e+03],3.52e+03 [2.17e+03-4.82e+03],1.12e+03 [859-1.27e+03],334 [263-352]
q=4,twin,2.16e+03 [1.73e+03-2.86e+03],1.65e+03 [1.07e+03-2.99e+03],1.85e+03 [1.1e+03-2.59e+03],1.76e+03 [970-2.82e+03],2.3e+03 [1.08e+03-3.4e+03],1.94e+03 [1.21e+03-2.51e+03]
q=6,physics,4.89e+03 [2.47e+03-7.06e+03],5.11e+03 [2.65e+03-7.45e+03],4.75e+03 [2.92e+03-6.49e+03],3.26e+03 [2.42e+03-4.14e+03],1.13e+03 [900-1.49e+03],283 [278-358]
q=6,twin,2.01e+03 [1.14e+03-2.74e+03],1.78e+03 [1.21e+03-2.58e+03],1.95e+03 [1.09e+03-2.51e+03],1.59e+03 [1.09e+03-2.31e+03],1.67e+03 [1.22e+03-2.44e+03],2.1e+03 [1.12e+03-3.41e+03]
q=8,physics,6.66e+03 [2.8e+03-9.63e+03],6.34e+03 [2.72e+03-9.45e+03],5.82e+03 [2.49e+03-8.52e+03],3.14e+03 [1.79e+03-4.22e+03],1.01e+03 [964-1.46e+03],305 [264-346]
q=8,twin,1.71e+03 [1.09e+03-2.37e+03],1.57e+03 [1.06e+03-2.43e+03],1.55e+03 [1.06e+03-2.38e+03],1.55e+03 [1.04e+03-2.41e+03],1.53e+03 [1.02e+03-2.44e+03],1.58e+03 [1.01e+03-2.79e+03]
q=10,physics,7.83e+03 [4.23e+03-1.64e+04],7.46e+03 [4.39e+03-1.43e+04],7.33e+03 [4.07e+03-1.17e+04],3.62e+03 [2.04e+03-4.23e+03],1.24e+03 [879-1.69e+03],305 [206-351]
q=10,twin,1.97e+03 [1.19e+03-2.96e+03],1.78e+03 [971-2.52e+03],1.68e+03 [996-2.53e+03],1.54e+03 [1.04e+03-2.44e+03],1.55e+03 [1.06e+03-3e+03],1.87e+03 [1.03e+03-2.82e+03]
q=12,physics,5.09e+03 [4.32e+03-9.32e+03],4.5e+03 [3.8e+03-8.74e+03],3.99e+03 [3.29e+03-7.45e+03],3.26e+03 [1.95e+03-5.43e+03],1.27e+03 [1.01e+03-1.64e+03],348 [288-401]
q=12,twin,1.65e+03 [1.11e+03-2.85e+03],1.61e+03 [1.09e+03-2.4e+03],1.68e+03 [1.11e+03-2.48e+03],1.66e+03 [1.07e+03-2.51e+03],1.73e+03 [1.11e+03-2.8e+03],2.12e+03 [1.28e+03-2.78e+03]
q=14,physics,3.77e+03 [2.47e+03-8.57e+03],3.54e+03 [2.36e+03-7.85e+03],3.07e+03 [2.28e+03-7.59e+03],2.65e+03 [1.67e+03-4.94e+03],1.01e+03 [890-1.43e+03],293 [222-423]
q=14,twin,1.98e+03 [1.25e+03-2.45e+03],1.92e+03 [1.16e+03-2.74e+03],1.63e+03 [1.19e+03-2.47e+03],1.72e+03 [1.16e+03-2.41e+03],1.97e+03 [994-2.44e+03],1.91e+03 [1.03e+03-2.74e+03]
q=16,physics,4.52e+03 [3.39e+03-8.85e+03],4.83e+03 [3.42e+03-8e+03],4.78e+03 [3.7e+03-7.1e+03],3.88e+03 [3e+03-4.48e+03],1.14e+03 [949-1.43e+03],291 [269-370]
q=16,twin,2.29e+03 [1.03e+03-2.86e+03],2.16e+03 [1.09e+03-2.63e+03],1.82e+03 [1.15e+03-2.67e+03],1.67e+03 [1.13e+03-2.67e+03],1.73e+03 [1.22e+03-2.47e+03],1.79e+03 [1.06e+03-2.61e+03]
q=18,physics,5.87e+03 [4.54e+03-7.57e+03],5.99e+03 [4.48e+03-7.57e+03],5.49e+03 [4.23e+03-7.09e+03],3.29e+03 [2.5e+03-3.64e+03],1.25e+03 [725-1.45e+03],320 [254-418]
q=18,twin,1.79e+03 [1.3e+03-3.52e+03],1.88e+03 [1.12e+03-2.32e+03],1.73e+03 [1.21e+03-2.22e+03],1.61e+03 [1.09e+03-2.34e+03],1.74e+03 [1.15e+03-2.61e+03],2.28e+03 [1.05e+03-4.09e+03]
q=20,physics,5.48e+03 [3.99e+03-9.68e+03],5.61e+03 [3.92e+03-8.47e+03],5.89e+03 [3.48e+03-7.64e+03],3.34e+03 [2.1e+03-4.23e+03],1.07e+03 [853-1.31e+03],349 [263-437]
q=20,twin,1.67e+03 [1.23e+03-3.11e+03],1.51e+03 [1.02e+03-2.33e+03],1.51e+03 [1.01e+03-2.32e+03],1.53e+03 [1.05e+03-2.45e+03],1.48e+03 [1.08e+03-2.35e+03],1.85e+03 [1.18e+03-2.65e+03]
straight line,straight line,1493,1405,1405,1405,1405,1405
material floor,material floor,767.5,745.2,745.2,745.2,745.2,745.2
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
