row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,2.99e+05 [2.46e+05-3.89e+05],2.93e+05 [2.25e+05-3.79e+05],2.26e+05 [1.67e+05-2.54e+05],1.12e+04 [9.03e+03-1.5e+04],2.82e+03 [2.28e+03-3.28e+03],1.05e+04 [5.3e+03-2.64e+04]
q=2,twin,1.34e+04 [7.76e+03-1.79e+04],6.61e+03 [3.42e+03-9.64e+03],5.48e+03 [3.55e+03-8.89e+03],6.79e+03 [4.47e+03-7.93e+03],7.8e+03 [5.91e+03-9.38e+03],7.83e+03 [4.51e+03-1.04e+04]
q=4,physics,3.37e+05 [2.58e+05-7.02e+05],3.29e+05 [2.4e+05-6.9e+05],2.33e+05 [1.83e+05-4.95e+05],1.28e+04 [8.79e+03-2.09e+04],2.91e+03 [2.34e+03-3.49e+03],3.71e+03 [2.52e+03-5.33e+03]
q=4,twin,1.25e+04 [5.8e+03-2.01e+04],4.73e+03 [3.26e+03-6.26e+03],5.05e+03 [3.92e+03-6.71e+03],6.13e+03 [4.94e+03-8.94e+03],1.19e+04 [5.27e+03-1.62e+04],6.3e+03 [5.36e+03-7.69e+03]
q=6,physics,2.64e+05 [1.53e+05-4.77e+05],2.65e+05 [1.45e+05-4.62e+05],2.04e+05 [1.01e+05-3.16e+05],1.26e+04 [8.54e+03-1.89e+04],2.6e+03 [2.29e+03-3.63e+03],910 [818-1.14e+03]
q=6,twin,1.23e+04 [9.19e+03-1.44e+04],5.4e+03 [4.72e+03-6.75e+03],5.03e+03 [3.8e+03-6.42e+03],8.11e+03 [4.85e+03-1.35e+04],1.09e+04 [9.07e+03-1.67e+04],7.23e+03 [4.88e+03-9.38e+03]
q=8,physics,3.03e+05 [2.7e+05-3.4e+05],2.84e+05 [2.62e+05-3.45e+05],1.99e+05 [1.74e+05-2.63e+05],1.26e+04 [9.68e+03-1.76e+04],2.95e+03 [2.12e+03-3.92e+03],939 [780-1.1e+03]
q=8,twin,1.81e+04 [1.06e+04-3.21e+04],7.84e+03 [5.26e+03-1.37e+04],7.84e+03 [3.91e+03-9.8e+03],7.24e+03 [4.88e+03-9.72e+03],8.54e+03 [7.53e+03-1.21e+04],8.61e+03 [6.28e+03-1.25e+04]
q=10,physics,3.8e+05 [2.89e+05-5.81e+05],3.65e+05 [2.77e+05-5.42e+05],2.81e+05 [1.79e+05-4.16e+05],1.62e+04 [1.15e+04-3.21e+04],3.1e+03 [2.16e+03-3.4e+03],921 [752-1.07e+03]
q=10,twin,1.7e+04 [1.38e+04-1.99e+04],4.38e+03 [3.3e+03-6.86e+03],5.19e+03 [4.31e+03-6.06e+03],6.65e+03 [5.33e+03-1.18e+04],1.08e+04 [7e+03-1.39e+04],7.5e+03 [4.58e+03-1.05e+04]
q=12,physics,2.27e+05 [1.91e+05-2.97e+05],2.18e+05 [1.8e+05-3.02e+05],1.71e+05 [1.37e+05-1.99e+05],1.8e+04 [1.43e+04-2.66e+04],3.34e+03 [2.85e+03-4.13e+03],885 [795-1.14e+03]
