row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,4.51e+05 [8.38e+04-4.96e+05],4e+05 [8.2e+04-5e+05],2.48e+05 [5.22e+04-3.25e+05],1.04e+04 [6.55e+03-1.49e+04],2.37e+03 [1.98e+03-2.87e+03],1.05e+04 [5.21e+03-2.72e+04]
q=2,twin,2.46e+04 [1.13e+04-4.49e+04],8.5e+03 [6.36e+03-9.94e+03],6.92e+03 [4.88e+03-9.5e+03],8.2e+03 [5.4e+03-1.08e+04],8.94e+03 [8.05e+03-1.4e+04],8.23e+03 [5.83e+03-1.2e+04]
q=4,physics,2.84e+05 [2.6e+05-6.56e+05],2.88e+05 [2.65e+05-6.54e+05],2.03e+05 [1.63e+05-5.77e+05],1.17e+04 [7.23e+03-1.49e+04],2.78e+03 [2e+03-3.66e+03],3.92e+03 [2.24e+03-5.39e+03]
q=4,twin,1.44e+04 [9.09e+03-1.67e+04],8.32e+03 [6.85e+03-1.24e+04],8.13e+03 [4.56e+03-1.3e+04],9.64e+03 [7.05e+03-1.15e+04],8.29e+03 [5.22e+03-1.19e+04],8.37e+03 [5.6e+03-9.64e+03]
q=6,physics,3.1e+05 [1.64e+05-7.16e+05],2.85e+05 [1.37e+05-6.7e+05],1.95e+05 [8.18e+04-4.12e+05],1.02e+04 [6.29e+03-1.51e+04],2.58e+03 [2.32e+03-3.49e+03],865 [698-934]
q=6,twin,1.68e+04 [1.39e+04-1.81e+04],8.12e+03 [5.14e+03-9.14e+03],7.83e+03 [4.67e+03-1.06e+04],8.51e+03 [4.93e+03-1.01e+04],8.38e+03 [5.63e+03-9.95e+03],8.87e+03 [5.91e+03-1.22e+04]
q=8,physics,2.68e+05 [1.39e+05-3.07e+05],2.42e+05 [1.35e+05-2.95e+05],1.56e+05 [9.84e+04-1.77e+05],9.45e+03 [8.01e+03-1.01e+04],2.57e+03 [1.86e+03-3.28e+03],779 [628-827]
q=8,twin,1.68e+04 [7.56e+03-2.44e+04],4.92e+03 [3.7e+03-8.26e+03],7.14e+03 [3.56e+03-1.07e+04],8.23e+03 [3.37e+03-9.56e+03],8.93e+03 [7.91e+03-1.39e+04],8.12e+03 [5.14e+03-1.15e+04]
q=10,physics,1.76e+05 [1.36e+05-2.35e+05],1.69e+05 [1.25e+05-2.27e+05],1.11e+05 [8.33e+04-1.35e+05],1.31e+04 [1.04e+04-1.55e+04],2.68e+03 [1.6e+03-3.59e+03],825 [651-923]
q=10,twin,1.75e+04 [1.14e+04-3.25e+04],1.03e+04 [6.33e+03-1.31e+04],7.74e+03 [6.23e+03-9.7e+03],8.12e+03 [7.04e+03-1.02e+04],8.76e+03 [6.91e+03-9.38e+03],1.03e+04 [7.3e+03-1.16e+04]
q=12,physics,2.34e+05 [1.44e+05-4.34e+05],2.41e+05 [1.41e+05-4.17e+05],1.67e+05 [1.11e+05-3.15e+05],1.18e+04 [8.15e+03-1.61e+04],2.39e+03 [1.81e+03-3.03e+03],900 [636-1.08e+03]
q=12,twin,1.64e+04 [1.21e+04-2.58e+04],1.01e+04 [7.14e+03-1.65e+04],7.94e+03 [5.91e+03-1.05e+04],8.28e+03 [7.19e+03-1.14e+04],9.76e+03 [7.76e+03-1.27e+04],7.99e+03 [5.8e+03-1.21e+04]
q=14,physics,3.07e+05 [1.21e+05-7.35e+05],2.84e+05 [1.23e+05-7.25e+05],1.52e+05 [8.24e+04-5.41e+05],1e+04 [7.64e+03-1.27e+04],2.84e+03 [2.07e+03-3.65e+03],783 [659-946]
q=14,twin,1.55e+04 [1.44e+04-3.27e+04],8.84e+03 [6.11e+03-1.14e+04],7.79e+03 [5.62e+03-1.03e+04],8.25e+03 [6.18e+03-1.24e+04],8.29e+03 [6.88e+03-9.9e+03],1.09e+04 [6.93e+03-1.62e+04]
q=16,physics,2.19e+05 [1.12e+05-3.93e+05],2.27e+05 [1.03e+05-3.77e+05],1.56e+05 [7.48e+04-2.41e+05],9.39e+03 [5.64e+03-1.36e+04],2.67e+03 [2.39e+03-3.14e+03],749 [686-807]
q=16,twin,1.41e+04 [7.47e+03-1.75e+04],8.47e+03 [4.62e+03-1.15e+04],7.78e+03 [5.7e+03-1.02e+04],8.41e+03 [6.42e+03-9.96e+03],8.7e+03 [6.44e+03-1.01e+04],9.03e+03 [6.34e+03-1.13e+04]
q=18,physics,2.95e+05 [1.44e+05-5.43e+05],2.7e+05 [1.67e+05-5.23e+05],1.47e+05 [1.03e+05-4.23e+05],9.05e+03 [6.87e+03-1.26e+04],2.77e+03 [2.25e+03-3.55e+03],770 [629-868]
q=18,twin,1.15e+04 [9.61e+03-1.71e+04],7.42e+03 [5.8e+03-1.03e+04],7.58e+03 [6.09e+03-1.13e+04],8.03e+03 [6.54e+03-1.03e+04],8.18e+03 [6.47e+03-9.5e+03],1.01e+04 [6.87e+03-1.18e+04]
q=20,physics,2.3e+05 [1.72e+05-4.9e+05],2.35e+05 [1.75e+05-4.5e+05],1.59e+05 [1.17e+05-3.34e+05],1.14e+04 [8.32e+03-1.57e+04],3e+03 [2.54e+03-3.67e+03],752 [647-845]
q=20,twin,1.24e+04 [1.04e+04-1.75e+04],7.06e+03 [4.21e+03-1.21e+04],8.3e+03 [4.41e+03-1.21e+04],7.53e+03 [4.08e+03-1.17e+04],8.52e+03 [7.51e+03-1.23e+04],8.93e+03 [6.18e+03-1.17e+04]
single step (grid C4) q=2,"physics, single step",,,,,,9.82e+03 [9.75e+03-1.04e+04]
single step (grid C4) q=2,"twin, single step",,,,,,7.7e+03 [5.67e+03-9.06e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.6e+03 [3.48e+03-3.68e+03]
single step (grid C4) q=4,"twin, single step",,,,,,7.89e+03 [5.71e+03-8.56e+03]
