row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,6.45e+03 [5.56e+03-9.25e+03],6.32e+03 [5.1e+03-1.03e+04],6.15e+03 [5.12e+03-9.44e+03],4.16e+03 [3.07e+03-4.89e+03],1.15e+03 [829-1.71e+03],770 [620-1.15e+03]
q=2,twin,2.83e+03 [1.61e+03-4.96e+03],2.04e+03 [1.62e+03-3.28e+03],2.22e+03 [1.76e+03-2.56e+03],2.14e+03 [1.76e+03-4.59e+03],2.2e+03 [1.78e+03-3.34e+03],2.3e+03 [1.97e+03-5.33e+03]
q=4,physics,5.74e+03 [4.66e+03-7.77e+03],5.54e+03 [4.35e+03-7.34e+03],5.1e+03 [4.43e+03-6.86e+03],3.85e+03 [2.86e+03-4.84e+03],1.17e+03 [896-1.83e+03],484 [457-533]
q=4,twin,2.59e+03 [1.78e+03-3.78e+03],1.84e+03 [1.72e+03-3.49e+03],2.14e+03 [1.47e+03-2.66e+03],2.2e+03 [1.45e+03-2.97e+03],2.07e+03 [1.79e+03-2.57e+03],1.86e+03 [1.21e+03-2.8e+03]
q=6,physics,8e+03 [3.74e+03-9.11e+03],7.78e+03 [3.99e+03-8.57e+03],7.19e+03 [4.06e+03-8.34e+03],4.43e+03 [3.17e+03-4.76e+03],1.08e+03 [920-1.72e+03],431 [326-500]
q=6,twin,2.55e+03 [1.62e+03-3.25e+03],2.08e+03 [1.32e+03-3.2e+03],2.24e+03 [1.2e+03-2.52e+03],2.23e+03 [1.33e+03-2.91e+03],2.04e+03 [1.28e+03-3e+03],2.34e+03 [1.75e+03-4e+03]
q=8,physics,6.28e+03 [4.68e+03-1.43e+04],6.78e+03 [4.52e+03-1.19e+04],5.96e+03 [3.97e+03-1.02e+04],3.92e+03 [3.42e+03-4.67e+03],1.26e+03 [1.01e+03-1.82e+03],354 [277-478]
q=8,twin,2.42e+03 [1.39e+03-3.27e+03],1.83e+03 [1.09e+03-3.34e+03],1.82e+03 [1.07e+03-2.56e+03],2.03e+03 [1.05e+03-2.31e+03],1.92e+03 [1.12e+03-2.54e+03],2.41e+03 [1.62e+03-3.07e+03]
q=10,physics,8e+03 [4.58e+03-1.07e+04],8.46e+03 [4.74e+03-1.18e+04],7.34e+03 [4.62e+03-1.14e+04],4.81e+03 [3.58e+03-6.13e+03],1.17e+03 [896-1.69e+03],345 [313-418]
q=10,twin,2.45e+03 [1.12e+03-3.61e+03],1.74e+03 [1.07e+03-2.51e+03],1.97e+03 [1e+03-2.78e+03],1.65e+03 [1.07e+03-2.45e+03],1.75e+03 [988-2.51e+03],2.03e+03 [1.31e+03-2.7e+03]
q=12,physics,4.95e+03 [1.96e+03-9.74e+03],4.85e+03 [2.48e+03-8.72e+03],4.88e+03 [2.47e+03-8.81e+03],4.06e+03 [1.94e+03-5.82e+03],1.13e+03 [946-1.74e+03],385 [305-440]
q=12,twin,1.96e+03 [1.18e+03-2.78e+03],1.83e+03 [986-2.66e+03],1.58e+03 [974-2.69e+03],1.54e+03 [1.08e+03-2.46e+03],1.53e+03 [1.04e+03-2.63e+03],1.65e+03 [1.04e+03-2.6e+03]
q=14,physics,4.53e+03 [3.39e+03-6.3e+03],4.56e+03 [3.37e+03-6.24e+03],4.5e+03 [3.28e+03-5.81e+03],3.61e+03 [2.9e+03-5.32e+03],1.23e+03 [835-2.1e+03],402 [305-467]
q=14,twin,2.07e+03 [1.48e+03-3.23e+03],1.84e+03 [1.1e+03-2.89e+03],1.67e+03 [1.13e+03-2.48e+03],1.74e+03 [1.17e+03-2.65e+03],1.7e+03 [1.09e+03-2.46e+03],2.32e+03 [1.05e+03-2.53e+03]
q=16,physics,7.12e+03 [4.22e+03-1.16e+04],7.25e+03 [4.27e+03-1.21e+04],6.37e+03 [4.02e+03-1.12e+04],3.34e+03 [2.7e+03-5.43e+03],1.43e+03 [882-2.1e+03],371 [275-468]
q=16,twin,2.06e+03 [1.35e+03-3.01e+03],1.77e+03 [989-2.84e+03],1.8e+03 [1.03e+03-2.61e+03],1.79e+03 [1.05e+03-2.54e+03],1.72e+03 [987-2.57e+03],2.15e+03 [1.32e+03-3.02e+03]
q=18,physics,6.6e+03 [4.89e+03-9.89e+03],6.83e+03 [4.85e+03-9.06e+03],6.51e+03 [4.47e+03-8.46e+03],4.17e+03 [2.8e+03-4.65e+03],1.29e+03 [994-1.76e+03],377 [296-441]
q=18,twin,1.9e+03 [1.21e+03-3.7e+03],1.69e+03 [1.08e+03-2.58e+03],1.63e+03 [1.06e+03-2.64e+03],1.65e+03 [1.02e+03-2.61e+03],1.68e+03 [1.08e+03-2.73e+03],2.33e+03 [1.01e+03-2.61e+03]
q=20,physics,6.5e+03 [3.64e+03-8.34e+03],7.4e+03 [3.53e+03-9.18e+03],6.46e+03 [3.55e+03-7.81e+03],3.37e+03 [2.69e+03-4.18e+03],1.23e+03 [1.08e+03-1.45e+03],418 [354-480]
q=20,twin,2.17e+03 [1.16e+03-3.07e+03],1.89e+03 [1.03e+03-2.76e+03],1.67e+03 [1.13e+03-2.56e+03],1.59e+03 [1.08e+03-2.58e+03],1.56e+03 [1.11e+03-2.63e+03],1.61e+03 [1.11e+03-2.47e+03]
straight line,straight line,1493,1405,1405,1405,1405,1405
material floor,material floor,767.5,745.2,745.2,745.2,745.2,745.2
reference floor,reference floor,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
