row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,4.31e+05 [3.34e+05-4.53e+05],4.32e+05 [3.22e+05-4.64e+05],3.51e+05 [2.64e+05-3.75e+05],2.1e+04 [1.32e+04-2.85e+04],3.93e+03 [3.27e+03-4.85e+03],1.06e+04 [5.6e+03-2.67e+04]
q=2,twin,1.79e+04 [1.06e+04-5.09e+04],1.06e+04 [6.15e+03-1.5e+04],7.79e+03 [6.62e+03-9.71e+03],7.81e+03 [6.32e+03-1.07e+04],8e+03 [6.36e+03-1.05e+04],9.09e+03 [5.98e+03-1.25e+04]
q=4,physics,4.07e+05 [3.44e+05-5.48e+05],4e+05 [3.35e+05-5.31e+05],3.24e+05 [2.72e+05-4.29e+05],2.06e+04 [1.14e+04-2.54e+04],3.56e+03 [3.13e+03-3.94e+03],3.89e+03 [2.64e+03-5.54e+03]
q=4,twin,1.93e+04 [9.68e+03-3.2e+04],8.71e+03 [6.23e+03-1.01e+04],8.4e+03 [6.2e+03-9.79e+03],8.46e+03 [6.25e+03-1.02e+04],8.3e+03 [6.3e+03-9.68e+03],1.11e+04 [6.59e+03-1.24e+04]
q=6,physics,4.19e+05 [3.36e+05-4.88e+05],4.12e+05 [3.16e+05-4.72e+05],3.33e+05 [2.71e+05-4.01e+05],1.97e+04 [1.15e+04-3.42e+04],3.98e+03 [2.67e+03-5.58e+03],1.6e+03 [1.24e+03-1.74e+03]
q=6,twin,2.11e+04 [1.04e+04-5.84e+04],9.52e+03 [7.53e+03-1.19e+04],8.78e+03 [7.24e+03-1.18e+04],8.07e+03 [7.05e+03-1.05e+04],8.03e+03 [7.13e+03-9.06e+03],9.47e+03 [6.92e+03-1.26e+04]
q=8,physics,4.16e+05 [3.7e+05-5.53e+05],4.11e+05 [3.27e+05-5.69e+05],3.55e+05 [2.64e+05-4.91e+05],3.92e+04 [2.71e+04-5.87e+04],4.99e+03 [4.32e+03-5.57e+03],1.44e+03 [1.27e+03-1.63e+03]
q=8,twin,1.67e+04 [1.07e+04-8.53e+04],9.24e+03 [6.63e+03-1.25e+04],7.97e+03 [5.56e+03-1e+04],8.84e+03 [5.98e+03-1.01e+04],7.92e+03 [6.42e+03-9.94e+03],9.98e+03 [6.74e+03-1.37e+04]
q=10,physics,3.25e+05 [2.82e+05-4.31e+05],3.21e+05 [2.83e+05-3.89e+05],2.81e+05 [2.54e+05-3.25e+05],5.22e+04 [3.23e+04-7.21e+04],5.21e+03 [4.51e+03-6.21e+03],1.55e+03 [1.25e+03-1.69e+03]
q=10,twin,1.7e+04 [1.33e+04-6.79e+04],1.04e+04 [6.12e+03-1.49e+04],8.64e+03 [6.3e+03-1.48e+04],1.45e+04 [6.43e+03-2.18e+04],8.95e+03 [6.36e+03-1.6e+04],9.94e+03 [6.19e+03-1.26e+04]
