row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,6.04e+04 [4.51e+04-1.08e+05],5.74e+04 [4.19e+04-1.21e+05],4.34e+04 [3.15e+04-8.49e+04],1.13e+04 [9.45e+03-1.43e+04],2.69e+03 [2.13e+03-2.96e+03],1.06e+04 [5.08e+03-2.61e+04]
q=2,twin,2.04e+05 [1.43e+05-2.66e+05],1.44e+04 [9.47e+03-1.95e+04],5.73e+03 [3.97e+03-1.07e+04],4.88e+03 [4.24e+03-6.96e+03],7.51e+03 [6e+03-1.23e+04],6.21e+03 [4.05e+03-7.1e+03]
q=4,physics,8.21e+04 [6.42e+04-1.08e+05],7.85e+04 [6.69e+04-1.14e+05],5.51e+04 [5e+04-8.31e+04],9.22e+03 [6.73e+03-9.77e+03],2.69e+03 [2.28e+03-3.07e+03],3.71e+03 [2.69e+03-5.23e+03]
q=4,twin,2.32e+05 [1.08e+05-3.52e+05],1.31e+04 [2.6e+03-2.94e+04],9.72e+03 [905-1.19e+04],5.87e+03 [1.22e+03-1.3e+04],8.22e+03 [2.21e+03-1.24e+04],6.48e+03 [1.08e+03-8.22e+03]
q=6,physics,1.07e+05 [7.2e+04-2.95e+05],1.11e+05 [6.29e+04-2.74e+05],7.92e+04 [4.74e+04-1.82e+05],9.67e+03 [6.24e+03-1.51e+04],2.68e+03 [2.04e+03-3.36e+03],817 [717-889]
q=6,twin,1.64e+05 [1.46e+05-2.98e+05],1.12e+04 [5.94e+03-5.78e+04],4.27e+03 [1.64e+03-6.7e+03],4.22e+03 [2.02e+03-4.58e+03],9.44e+03 [3.24e+03-1.1e+04],4.5e+03 [1.78e+03-5.61e+03]
q=8,physics,1.36e+05 [6.96e+04-2.02e+05],1.4e+05 [6.45e+04-2e+05],9e+04 [5.01e+04-1.34e+05],1.16e+04 [8.35e+03-1.45e+04],2.29e+03 [1.76e+03-3.23e+03],695 [513-876]
q=8,twin,1.84e+05 [9.04e+04-2.23e+05],1.22e+04 [2.52e+03-3.32e+04],6.28e+03 [2.02e+03-7.27e+03],6.69e+03 [2.12e+03-9.6e+03],6.89e+03 [2.24e+03-1.02e+04],6.8e+03 [2.17e+03-7.18e+03]
q=10,physics,1.51e+05 [7.63e+04-2.21e+05],1.51e+05 [7.63e+04-1.93e+05],9.65e+04 [5.82e+04-1.26e+05],9.64e+03 [8.66e+03-1.39e+04],2.52e+03 [1.93e+03-2.96e+03],741 [640-890]
q=10,twin,2.07e+05 [1.42e+05-3.84e+05],1.32e+04 [8.1e+03-2.9e+04],5.54e+03 [4.06e+03-8.47e+03],5.25e+03 [4.49e+03-6.79e+03],1.03e+04 [7.24e+03-1.44e+04],5.24e+03 [4.47e+03-6.28e+03]
q=12,physics,1.56e+05 [1.07e+05-2.13e+05],1.54e+05 [1.02e+05-2.17e+05],1.11e+05 [7.74e+04-1.54e+05],1.1e+04 [6.57e+03-1.71e+04],2.33e+03 [2.09e+03-3.01e+03],703 [593-818]
q=12,twin,2.8e+05 [1.04e+05-3.85e+05],2.01e+04 [9.73e+03-8.79e+04],7.08e+03 [1.45e+03-8.26e+03],5.77e+03 [1.72e+03-9.26e+03],7.35e+03 [2.33e+03-8.39e+03],5.31e+03 [1.19e+03-8.81e+03]
q=14,physics,1.42e+05 [1.06e+05-1.97e+05],1.39e+05 [1.03e+05-2.3e+05],1.03e+05 [8.12e+04-1.65e+05],1.2e+04 [1.12e+04-1.88e+04],2.43e+03 [2e+03-3.42e+03],675 [563-828]
q=14,twin,1.69e+05 [8.28e+04-3.67e+05],1.41e+04 [9.92e+03-6.83e+04],5.49e+03 [4.12e+03-7.31e+03],5.6e+03 [2.86e+03-6.53e+03],9.81e+03 [8.44e+03-1.39e+04],5.38e+03 [4.58e+03-7.25e+03]
q=16,physics,1.17e+05 [1.02e+05-1.68e+05],1.09e+05 [9.7e+04-1.71e+05],8.51e+04 [7.51e+04-1.25e+05],9.96e+03 [8.54e+03-1.83e+04],2.4e+03 [1.72e+03-2.94e+03],690 [584-820]
q=16,twin,1.75e+05 [1.17e+05-3.38e+05],1.86e+04 [6.48e+03-3.92e+04],8.24e+03 [3.04e+03-1.24e+04],6.59e+03 [3.75e+03-1.26e+04],6.57e+03 [4.46e+03-1.34e+04],6.54e+03 [4.35e+03-8.75e+03]
q=18,physics,1.47e+05 [1.16e+05-2.24e+05],1.42e+05 [1.12e+05-2.11e+05],1e+05 [8.15e+04-1.42e+05],1.24e+04 [1.03e+04-1.67e+04],2.19e+03 [1.98e+03-2.65e+03],616 [492-735]
q=18,twin,1.58e+05 [8.67e+04-3.51e+05],2.54e+04 [6.1e+03-1.02e+05],3.83e+03 [1.45e+03-6.58e+03],4.58e+03 [2.58e+03-6.72e+03],9.7e+03 [2.81e+03-1.17e+04],4.48e+03 [2.21e+03-6.36e+03]
q=20,physics,1.28e+05 [9.2e+04-1.6e+05],1.24e+05 [8.66e+04-1.57e+05],9.33e+04 [6.72e+04-1.13e+05],1.18e+04 [1.04e+04-1.52e+04],2.64e+03 [1.97e+03-2.8e+03],664 [610-779]
